index	return	risk	AAPL	SPY	TSLA	SPOT	GOOG	NVDA
0	0.019970257251693803	0.03386088121490703	0.13218119499292413	0.7604355609069354	2.811948602604973e-20	0.00673885084902678	0.10064439325111367	-2.1161397251370002e-20
1	0.02048133010030669	0.033870523518522946	0.13234637679221112	0.7458859394206137	2.739803483253052e-20	0.01634843384904714	0.10541924993812814	-2.0637205673309878e-20
2	0.020992402948919575	0.0338994339735213	0.13251155859149794	0.7313363179342922	2.6678230371828202e-20	0.02595801684906735	0.11019410662514251	-2.011653932635011e-20
3	0.021503475797532458	0.03394756335245558	0.13267674039078492	0.7167866964479706	2.5954695694192667e-20	0.03556759984908756	0.11496896331215693	-1.9593158699975285e-20
4	0.022014548646145344	0.03401483007381314	0.1328419221900718	0.7022370749616491	2.5233741827862242e-20	0.045177182849107815	0.11974381999917133	-1.9071051710898975e-20
5	0.02252562149475823	0.03410112088875263	0.1330071039893586	0.6876874534753274	2.45114873596795e-20	0.05478676584912817	0.12451867668618578	-1.854883928846727e-20
6	0.023036694343371116	0.034206291823666024	0.13317228578864543	0.6731378319890059	2.3788923625456745e-20	0.06439634884914844	0.1292935333732002	-1.8025654136863563e-20
7	0.023547767191984002	0.03433016936048849	0.13333746758793227	0.6585882105026846	2.306892464621215e-20	0.07400593184916865	0.1340683900602145	-1.7505177880138406e-20
8	0.024058840040596885	0.03447255183260133	0.13350264938721929	0.6440385890163629	2.2346634011727456e-20	0.08361551484918886	0.13884324674722895	-1.6980805457860475e-20
9	0.02456991288920977	0.034633211010827315	0.13366783118650616	0.6294889675300414	2.1625811734273903e-20	0.09322509784920915	0.1436181034342434	-1.6459985953913413e-20
10	0.025080985737822657	0.034811893851486114	0.133833012985793	0.6149393460437198	2.0903022516924915e-20	0.10283468084922945	0.1483929601212578	-1.5934330028238513e-20
11	0.025592058586435543	0.03500832437680108	0.13399819478508	0.600389724557398	2.0179230451460368e-20	0.1124442638492497	0.1531678168082722	-1.541323865308099e-20
12	0.02610313143504843	0.03522220565712848	0.13416337658436686	0.5858401030710764	1.9459142439611397e-20	0.12205384684927004	0.15794267349528668	-1.4890619797912195e-20
13	0.026614204283661312	0.03545322186448397	0.1343285583836538	0.571290481584755	1.87374778365499e-20	0.13166342984929016	0.162717530182301	-1.4368656706032128e-20
14	0.0271252771322742	0.03570104036760185	0.13449374018294064	0.5567408600984335	1.8015339781248867e-20	0.14127301284931051	0.16749238686931542	-1.384616469971538e-20
15	0.027636349980887084	0.03596531384019178	0.1346589219822276	0.5421912386121118	1.7292950789435632e-20	0.15088259584933078	0.17226724355632983	-1.3324413826253101e-20
16	0.02814742282949997	0.03624568235604603	0.13482410378151444	0.5276416171257903	1.6571823472529377e-20	0.16049217884935107	0.17704210024334427	-1.2800049075216065e-20
17	0.028658495678112857	0.03654177544708006	0.1349892855808013	0.5130919956394687	1.5851529959967894e-20	0.17010176184937129	0.18181695693035865	-1.2275326849986283e-20
18	0.02916956852672574	0.03685001024146608	0.13677757526635656	0.49788768932500194	1.1406378863296409e-20	0.17650345771489476	0.18520198568598237	0.003629292007764454
19	0.02968064137533863	0.03716475452735247	0.1388301892325614	0.4825767671178296	1.0801921137152138e-20	0.18238274686524872	0.18836067996852535	0.007849616815834902
20	0.03019171422395151	0.037485760807125235	0.14088280319876625	0.4672658449106574	1.0194097044035365e-20	0.18826203601560274	0.19151937425106833	0.012069941623905334
21	0.030702787072564398	0.03781286960054835	0.142935417164971	0.4519549227034852	9.588173431695569e-21	0.1941413251659567	0.1946780685336114	0.01629026643197573
22	0.031213859921177284	0.03814592391718374	0.14498803113117584	0.4366440004963129	8.984654194480719e-21	0.2000206143163106	0.19783676281615437	0.020510591240046217
23	0.031724932769790166	0.038484769396366345	0.14704064509738066	0.4213330782891407	8.379206188543885e-21	0.2058999034666646	0.20099545709869737	0.024730916048116672
24	0.032236005618403056	0.038829254427761674	0.14909325906358536	0.40602215608196857	7.774943394231052e-21	0.21177919261701858	0.2041541513812404	0.028951240856187103
25	0.03274707846701594	0.03917923025365138	0.15114587302979035	0.39071123387479606	7.165473861480766e-21	0.2176584817673726	0.2073128456637834	0.03317156566425756
26	0.03325815131562883	0.03953455105410763	0.15319848699599514	0.37540031166762383	6.560715669577602e-21	0.22353777091772656	0.21047153994632642	0.037391890472328035
27	0.03376922416424171	0.03989507401621761	0.15525110096219982	0.36008938946045194	5.955850423812314e-21	0.2294170600680805	0.2136302342288694	0.041612215280398365
28	0.034280297012854594	0.040260659388509146	0.15730371492840473	0.34477846725327965	5.348763122446905e-21	0.2352963492184344	0.2167889285114124	0.045832540088468855
29	0.03479136986146748	0.04063117052170718	0.15935632889460963	0.32946754504610715	4.7432749752088935e-21	0.24117563836878844	0.21994762279395547	0.05005286489653933
30	0.035302442710080366	0.041006473896922316	0.16140894286081434	0.31415662283893514	4.1370414201358816e-21	0.24705492751914238	0.22310631707649844	0.054273189704609676
31	0.03581351555869325	0.04138643914233653	0.1634615568270191	0.2988457006317629	3.5335500085688976e-21	0.25293421666949634	0.22626501135904137	0.05849351451268017
32	0.03632458840730614	0.04177093903941	0.16551417079322384	0.2835347784245908	2.9265491038961703e-21	0.2588135058198503	0.22942370564158443	0.06271383932075059
33	0.03683566125591903	0.04215984951958816	0.1675667847594288	0.2682238562174186	2.321771659536777e-21	0.26469279497020426	0.23258239992412744	0.06693416412882104
34	0.03734673410453191	0.04255304965243922	0.1696193987256335	0.25291293401024645	1.7148130146445915e-21	0.2705720841205582	0.23574109420667047	0.07115448893689144
35	0.03785780695314479	0.04295042162610311	0.17167201269183838	0.23760201180307397	1.1108064775996885e-21	0.27645137327091224	0.23889978848921353	0.07537481374496192
36	0.03836887980175768	0.04335185072088067	0.1737246266580431	0.2222910895959019	5.029979827734616e-22	0.2823306624212662	0.24205848277175643	0.07959513855303238
37	0.038879952650370565	0.043757225276740835	0.17577724062424793	0.20698016738872954	-1.022040855787561e-22	0.2882099515716202	0.24521717705429946	0.08381546336110278
38	0.03939102549898345	0.04416643665547177	0.17782985459045272	0.19166924518155748	-7.066093691752641e-22	0.2940892407219741	0.24837587133684244	0.08803578816917322
39	0.03990209834759634	0.0445793791981515	0.17988246855665765	0.17635832297438467	-1.311705350656294e-21	0.2999685298723282	0.25153456561938553	0.09225611297724377
40	0.04041317119620922	0.044995950178563775	0.1819350825228625	0.16104740076721272	-1.918823454368402e-21	0.3058478190226821	0.25469325990192854	0.09647643778531413
41	0.0409242440448221	0.045416049753137185	0.18398769648906715	0.14573647856004085	-2.52438701067694e-21	0.311727108173036	0.25785195418447143	0.10069676259338452
42	0.04143531689343499	0.04583958090793915	0.18604031045527206	0.13042555635286873	-3.1332259241138066e-21	0.31760639732338997	0.26101064846701444	0.10491708740145488
43	0.04194638974204788	0.046266449403212236	0.18809292442147682	0.11511463414569624	-3.7361687009063136e-21	0.32348568647374404	0.2641693427495575	0.10913741220952546
44	0.042457462590660765	0.046696563715898004	0.19014553838768158	0.09980371193852403	-4.342036612865358e-21	0.32936497562409794	0.2673280370321005	0.1133577370175959
45	0.04296853543927365	0.04712983498055425	0.19219815235388638	0.08449278973135195	-4.9495458054044964e-21	0.33524426477445185	0.2704867313146435	0.11757806182566627
46	0.04347960828788654	0.04756617692903285	0.19425076632009122	0.06918186752417962	-5.55607950321635e-21	0.3411235539248059	0.2736454255971865	0.12179838663373671
47	0.04399068113649942	0.048005505829251165	0.19630338028629604	0.05387094531700729	-6.16076761929413e-21	0.34700284307515983	0.2768041198797295	0.1260187114418072
48	0.0445017539851123	0.04844774042335625	0.198355994252501	0.038560023109835	-6.7663253554932206e-21	0.3528821322255138	0.27996281416227253	0.1302390362498776
49	0.04501282683372519	0.04889280186555047	0.20040860821870568	0.0232491009026628	-7.37269143553288e-21	0.35876142137586786	0.28312150844481554	0.1344593610579481
50	0.04552389968233808	0.04934061365981854	0.20246122218491058	0.007938178695490355	-7.977353606120317e-21	0.36464071052622177	0.28628020272735866	0.13867968586601861
51	0.04603497253095096	0.049792178847232915	0.19973592098902412	2.4921406071515363e-22	-6.2155725579501795e-22	0.3704307647166282	0.28707971253910175	0.14275360175524593
52	0.04654604537956385	0.050254298116943465	0.1918662736907018	2.621348730143817e-22	-6.419371689207594e-22	0.3761247402821881	0.28533910578837934	0.14666988023873068
53	0.047057118228176736	0.050727908812759626	0.18399662639237965	2.7331518867633733e-22	-6.628730534577376e-22	0.38181871584774807	0.283598499037657	0.15058615872221526
54	0.04756819107678962	0.05121269212042963	0.17612697909405764	2.8250145479122573e-22	-6.827906111509206e-22	0.38751269141330785	0.2818578922869347	0.15450243720569976
55	0.0480792639254025	0.0517083337997407	0.1682573317957356	2.948062587226459e-22	-7.0438509716797e-22	0.3932066669788677	0.28011728553621235	0.15841871568918434
56	0.04859033677401539	0.05221452463525958	0.16038768449741322	3.0531042139399795e-22	-7.2759954699856255e-22	0.39890064254442764	0.27837667878549005	0.162334994172669
57	0.049101409622628274	0.05273096082800012	0.1525180371990912	3.166629586001687e-22	-7.45812733990087e-22	0.4045946181099876	0.2766360720347677	0.16625127265615353
58	0.04961248247124116	0.053257344331268226	0.14464838990076914	3.271388507542527e-22	-7.653240868545663e-22	0.41028859367554743	0.2748954652840454	0.17016755113963805
59	0.050123555319854046	0.05379338313409638	0.13677874260244685	3.3609329635024655e-22	-7.879218842403478e-22	0.4159825692411074	0.273154858533323	0.17408382962312272
60	0.050634628168466936	0.05433879149577522	0.12890909530412462	3.4858223593531843e-22	-8.084677971776338e-22	0.42167654480666733	0.2714142517826007	0.17800010810660732
61	0.05114570101707982	0.05489329013502664	0.12103944800580245	3.5966945754156625e-22	-8.2807244001477775e-22	0.4273705203722272	0.26967364503187835	0.18191638659009196
62	0.0516567738656927	0.05545660637734987	0.11316980070748052	3.71289018228053e-22	-8.476515410750139e-22	0.43306449593778695	0.267933038281156	0.18583266507357651
63	0.05216784671430559	0.05602847426401744	0.10530015340915831	3.8197314892193134e-22	-8.683073557470325e-22	0.43875847150334696	0.26619243153043365	0.18974894355706107
64	0.05267891956291847	0.05660863462610839	0.09743050611083617	3.9167035341963568e-22	-8.89583200226998e-22	0.4444524470689068	0.2644518247797113	0.1936652220405457
65	0.053189992411531356	0.05719683512684984	0.08956085881251387	4.019111602357168e-22	-9.097725931404033e-22	0.4501464226344668	0.26271121802898895	0.1975815005240303
66	0.053701065260144246	0.05779283027539904	0.08169121151419187	4.1415664743229086e-22	-9.306257064823384e-22	0.45584039820002664	0.26097061127826665	0.20149777900751487
67	0.05421213810875713	0.05839638141504442	0.0738215642158697	4.256227375762199e-22	-9.52164506909007e-22	0.4615343737655865	0.2592300045275443	0.2054140574909995
68	0.05472321095737002	0.05900725668863826	0.06595191691754763	4.361193334109541e-22	-9.718754210443902e-22	0.4672283493311464	0.25748939777682195	0.2093303359744841
69	0.0552342838059829	0.059625230983901226	0.05808226961922541	4.472296022876605e-22	-9.936762803981718e-22	0.4729223248967063	0.2557487910260996	0.21324661445796866
70	0.05574535665459578	0.06025008586106359	0.05021262232090332	4.592118878739966e-22	-1.0155643880870049e-21	0.47861630046226616	0.2540081842753773	0.2171628929414532
71	0.05625642950320867	0.06088160946513099	0.042342975022581074	4.673457804646289e-22	-1.0354246037043952e-21	0.48431027602782617	0.25226757752465495	0.22107917142493783
72	0.056767502351821555	0.06151959642488847	0.03447332772425903	4.802372366809609e-22	-1.054382707414162e-21	0.49000425159338584	0.25052697077393266	0.22499544990842243
73	0.057278575200434445	0.062163847740586364	0.026603680425936825	4.910317012739996e-22	-1.0768681800619924e-21	0.49569822715894585	0.2487863640232103	0.22891172839190693
74	0.05778964804904733	0.06281417066208622	0.01873403312761466	5.020654174441044e-22	-1.095887341733705e-21	0.5013922027245058	0.24704575727248793	0.23282800687539162
75	0.05830072089766021	0.06347037855908699	0.010864385829292429	5.120287719192948e-22	-1.116822605099728e-21	0.5070861782900656	0.2453051505217656	0.23674428535887626
76	0.0588117937462731	0.06413229078490149	0.002994738530970375	5.222267703702042e-22	-1.1372126931390846e-21	0.5127801538556256	0.24356454377104322	0.24066056384236084
77	0.05932286659488598	0.0648013367937368	-6.87642268968326e-23	-4.844042513681962e-23	-2.235302976616615e-22	0.518598848401439	0.23603846070789583	0.24536269089066517
78	0.05983393944349887	0.06548338581488607	-6.786574035819574e-23	-4.735228302593224e-23	-2.2334754383347077e-22	0.5244941599166223	0.22495826214029568	0.250547577943082
79	0.060345012292111755	0.06617862863054771	-6.754871451532733e-23	-4.7217138531093395e-23	-2.207973608418657e-22	0.5303894714318055	0.21387806357269584	0.2557324649954987
80	0.06085608514072464	0.0668866538195139	-6.490676806778332e-23	-4.4150545102825295e-23	-2.210519238893978e-22	0.5362847829469887	0.20279786500509608	0.2609173520479153
81	0.06136715798933753	0.06760705978694723	-6.654088199446552e-23	-4.5675510262508853e-23	-2.2329800889064923e-22	0.542180094462172	0.19171766643749608	0.2661022391003319
82	0.06187823083795041	0.06833945499499565	-6.877013191513863e-23	-4.830186250767845e-23	-2.2085859064760714e-22	0.5480754059773553	0.18063746786989604	0.2712871261527487
83	0.0623893036865633	0.06908345812930207	-6.864767151479484e-23	-4.9439566382658153e-23	-2.208627731881266e-22	0.5539707174925386	0.16955726930229595	0.2764720132051654
84	0.06290037653517619	0.06983869820741108	-7.037664517646896e-23	-4.788003333810781e-23	-2.2150844716158006e-22	0.5598660290077219	0.15847707073469605	0.2816569002575821
85	0.06341144938378906	0.07060481463484958	-6.871043565499694e-23	-4.866734097620644e-23	-2.2130927477136895e-22	0.5657613405229049	0.14739687216709643	0.2868417873099986
86	0.06392252223240195	0.07138145721439088	-7.48565511529088e-23	-5.517108262119573e-23	-2.23843452564068e-22	0.5716566520380884	0.13631667359949637	0.2920266743624153
87	0.06443359508101484	0.07216828611371603	-6.791479843460008e-23	-4.6982823965276503e-23	-2.2259958615504637e-22	0.5775519635532718	0.12523647503189617	0.2972115614148321
88	0.06494466792962772	0.07296497179637125	-7.493158286904799e-23	-5.347047915868652e-23	-2.251805086895452e-22	0.5834472750684547	0.11415627646429652	0.3023964484672487
89	0.06545574077824061	0.07377119492059313	-6.787349998848994e-23	-4.695880236185162e-23	-2.2016389685750326e-22	0.589342586583638	0.1030760778966966	0.30758133551966543
90	0.0659668136268535	0.07458664621024232	-7.049373027860458e-23	-4.919856306522589e-23	-2.2066700473272154e-22	0.5952378980988213	0.09199587932909661	0.3127662225720821
91	0.06647788647546637	0.07541102630175762	-7.061566805859866e-23	-4.941311824308881e-23	-2.2377669205452005e-22	0.6011332096140045	0.08091568076149677	0.31795110962449874
92	0.06698895932407926	0.07624404557071801	-7.14822321574144e-23	-5.2439602038630945e-23	-2.2323321106703347e-22	0.6070285211291877	0.06983548219389668	0.32313599667691556
93	0.06750003217269215	0.07708542394128662	-7.26217188580399e-23	-5.2737588723551846e-23	-2.2147967898208846e-22	0.6129238326443711	0.05875528362629665	0.3283208837293322
94	0.06801110502130503	0.07793489068150962	-7.033992646234409e-23	-4.821201282829559e-23	-2.2366902437387096e-22	0.6188191441595542	0.047675085058697074	0.3335057707817487
95	0.06852217786991793	0.0787921841871556	-7.172326702928287e-23	-5.104362904758641e-23	-2.2406696920181423e-22	0.6247144556747378	0.03659488649109666	0.3386906578341655
96	0.06903325071853081	0.07965705175650967	-6.757586631882413e-23	-4.7215799834137235e-23	-2.1926724442047104e-22	0.6306097671899208	0.02551468792349689	0.3438755448865823
97	0.06954432356714368	0.08052924935828397	-7.226122007397611e-23	-5.02094551831086e-23	-2.209237497695175e-22	0.636505078705104	0.01443448935589723	0.3490604319389987
98	0.07005539641575659	0.08140854139456698	-7.309114552804886e-23	-5.07860880501371e-23	-2.199794603890017e-22	0.6424003902202874	0.003354290788296902	0.35424531899141565
99	0.07056646926436946	0.08484631163615329	5.817319148409125e-20	5.3449367313675616e-20	4.785029475005112e-20	0.7903606401973091	4.910261591027594e-20	0.2096393598026909
100	0.07107754211298235	0.09719623999680096	6.38055620384968e-20	5.869782081797889e-20	5.129625743899201e-20	0.9999999999999971	5.417160376251267e-20	2.9748617949868213e-15
